소속,과목코드,과목명,교수명,학점,수업요일,수업시간,강의실_x,권장학년,교수특징,경쟁점수,꿀점수,배움점수
경제학전공,ECO4021-01,경제학특강4,남성일,3,[화목],15:00~16:15,GN311,"['3', '4']",[],,,
경제학전공,ECO4032-01,금융시장계량분석(캡스톤디자인),최인,3,[월수],10:30~11:45,GN304,"['3', '4']",[],2.1637633333333337,-1.53,11.55
생명과학전공,BIO1101-01,일반생물학I,이규호,3,[월수],10:30~11:45,K304,['1'],['꼰대'],1.1384454545454543,14.495914285714289,6.802428571428571
생명과학전공,BIO1101-02,일반생물학I,주봉건,3,[월수],12:00~13:15,K304,['1'],['시크'],1.0547482758620692,11.92832608695652,14.587282608695647
생명과학전공,BIO1101-03,일반생물학I,정광환,3,[화목],09:00~10:15,K304,['1'],[],1.7152728813559324,14.223136363636366,6.6156818181818196
생명과학전공,BIO1101-04,일반생물학I,김건수,3,[화목],10:30~11:45,K304,['1'],"['귀요미', '열정러', '엔젤']",1.393091304347826,13.776466666666664,8.445666666666666
생명과학전공,BIO1101-05,일반생물학I,"Lee, Hosuk Sean",3,[화목],12:00~13:15,K305,['1'],[],0.5800080000000001,10.996114285714288,13.726285714285714
생명과학전공,BIO1105-01,일반생물학실험I,"Lee, Hosuk Sean",1,[월],13:30~16:15,K213,['1'],[],0.7647058823529411,,
생명과학전공,BIO1105-02,일반생물학실험I,"Lee, Hosuk Sean",1,[월],16:30~19:15,K213,['1'],[],0.7647058823529411,,
생명과학전공,BIO1105-03,일반생물학실험I,이갑열,1,[화],13:30~16:15,K213,['1'],[],,,
생명과학전공,BIO1105-04,일반생물학실험I,이갑열,1,[화],16:30~19:15,K213,['1'],[],,,
생명과학전공,BIO1105-05,일반생물학실험I,이규호,1,[수],13:30~16:15,K213,['1'],['꼰대'],,,
생명과학전공,BIO1105-06,일반생물학실험I,이병하,1,[수],16:30~19:15,K213,['1'],[],1.56312,15.81,7.700000000000001
생명과학전공,BIO1105-07,일반생물학실험I,이정국,1,[목],13:30~16:15,K213,['1'],[],,,
생명과학전공,BIO1105-08,일반생물학실험I,이정국,1,[목],16:30~19:15,K213,['1'],[],,,
생명과학전공,BIO1105-09,일반생물학실험I,이정하,1,[금],13:30~16:15,K213,['1'],[],1.4069999999999998,10.920000000000002,10.75
생명과학전공,BIO1105-10,일반생물학실험I,이정하,1,[금],16:30~19:15,K213,['1'],[],1.4069999999999998,10.920000000000002,10.75
생명과학전공,BIO2121-01,현대생물학실험I,김정호,3,[월],13:30~18:20,R204,['2'],[],1.38125,,
생명과학전공,BIO2121-02,현대생물학실험I,신형두,3,[화],13:30~18:20,R204,['2'],[],1.6,,
생명과학전공,BIO2121-03,현대생물학실험I,정광환,3,[수],13:30~18:20,R204,['2'],[],,,
생명과학전공,BIO2121-04,현대생물학실험I,김종찬,3,[목],13:30~18:20,R204,['2'],[],,,
생명과학전공,BIO2131-01,생화학I,이정국,3,[수금],09:00~10:15,K212,['2'],[],1.3819696428571426,13.924144444444444,6.761833333333333
생명과학전공,BIO2141-01,세포학,김종찬,3,[화목],09:00~10:15,K212,['2'],[],,,
생명과학전공,BIO2311-01,생명유기화학,서미정,3,[월수],12:00~13:15,K208,['2'],[],1.1505,6.8632333333333335,13.796166666666664
생명과학전공,BIO2350-01,숙주미생물상호작용,이갑열,3,[화목],10:30~11:45,K208,"['2', '3']",[],,0.78,9.0
생명과학전공,BIO2601-01,유전자클로닝개론,김정호,3,[화목],12:00~13:15,K212,['2'],[],1.9072083333333327,8.130200000000002,14.087666666666667
생명과학전공,BIO3123-01,현대생물학실험III,김건수,3,[월],13:30~18:20,R210,['3'],"['귀요미', '열정러', '엔젤']",1.9019,-2.02,12.6
생명과학전공,BIO3123-02,현대생물학실험III,김정호,3,[화],13:30~18:20,R210,['3'],[],,,
생명과학전공,BIO3123-03,현대생물학실험III,주봉건,3,[수],13:30~18:20,R210,['3'],['시크'],1.5,,
생명과학전공,BIO3123-04,현대생물학실험III,서미정,3,[목],13:30~18:20,R210,['3'],[],,,
생명과학전공,BIO3212-01,생명공학개론,"Lee, Hosuk Sean",3,[월수],10:30~11:45,K405,"['3', '4']",[],1.0295446808510638,10.6,10.616666666666667
생명과학전공,BIO3311-01,발생학,김원선,3,[화목],12:00~13:15,K406,"['3', '4']",[],0.8675333333333333,8.08,13.65
생명과학전공,BIO3712-01,미생물생리학,이규호,3,[월수],12:00~13:15,K406,"['3', '4']",['꼰대'],0.6526000000000001,13.26,6.0
생명과학전공,BIO4203-01,생명과학특허와기술이전,김현진,1,[화],15:00~15:50,K208,"['3', '4']",[],1.56,,
생명과학전공,BIO4252-01,암생물학,김정호,3,[수금],09:00~10:15,K309,['4'],[],2.1411764705882352,,
생명과학전공,BIO4321-01,인체생리학,이정하,3,[월수],10:30~11:45,K504,"['3', '4']",[],2.7625,,
생명과학전공,BIO4521-01,식물발달생물학,이병하,3,[화목],10:30~11:45,K406,['4'],[],1.6857176470588235,14.28,7.15
경영학전공,MGT2002-01,경영통계학,김명석,3,[화목],10:30~11:45,MA406,['1'],['귀요미'],3.323628474576272,13.329511111111104,20.36533333333333
경영학전공,MGT2002-02,경영통계학,이윤동,3,[수금],15:00~16:15,MA106,['1'],"['귀요미', '열정러']",2.1717761194029848,13.559999999999995,21.419999999999987
경영학전공,MGT2002-03,경영통계학,김범수,3,[화목],12:00~13:15,MA102,['1'],[],1.7373200000000002,0.8704000000000021,17.317714285714292
경영학전공,MGT2002-04,경영통계학,"Sutherland, Ian Obeirne",3,[수금],13:30~14:45,MA204,['1'],[],,16.59,12.25
경영학전공,MGT2003-01,회계학원론,최순재,3,[화목],10:30~11:45,MA102,"['1', '2']","['귀요미', '시크']",1.5050825581395348,12.381428571428573,18.464285714285715
경영학전공,MGT2003-02,회계학원론,최순재,3,[화목],16:30~17:45,MA102,"['1', '2']","['귀요미', '시크']",1.5050825581395348,12.381428571428573,18.464285714285715
경영학전공,MGT2003-03,회계학원론,양준선,3,[월수],12:00~13:15,MA102,"['1', '2']",[],1.55987,6.77761132075472,34.76315094339623
경영학전공,MGT2003-04,회계학원론,강평경,3,[화목],12:00~13:15,MA104,"['1', '2']",[],,16.929487179487182,10.438461538461539
경영학전공,MGT2003-05,회계학원론,임영제,3,[수금],13:30~14:45,MA104,"['1', '2']",['시크'],,19.9404,8.892000000000003
경영학전공,MGT3001-01,조직행동이론,이인석,3,[화목],10:30~11:45,MA206,"['2', '4']","['카리스마', '월급루팡']",0.5383964444444445,2.4345333333333343,4.7776666666666685
경영학전공,MGT3001-02,조직행동이론,양동훈,3,[화목],15:00~16:15,PA101,"['2', '4']",[],1.8324644776119403,9.325555555555557,8.377777777777778
경영학전공,MGT3001-03,조직행동이론,조봉순,3,[월수],16:30~17:45,MA202,"['2', '4']","['꼰대', '월급루팡']",2.3691066176470588,7.700000000000002,21.150000000000006
경영학전공,MGT3001-04,조직행동이론,최장호,3,[화목],12:00~13:15,PA203,"['2', '4']",[],2.3723315492957746,0.5547176470588232,13.391823529411766
경영학전공,MGT3001-05,조직행동이론,장영균,3,[화목],16:30~17:45,MA106,"['2', '4']",[],1.5340677464788732,-3.3108391304347835,20.199717391304343
경영학전공,MGT3001-06,조직행동이론,남종훈,3,[금],10:30~13:15,MA204,"['2', '4']",[],,12.61060909090909,0.1366818181818183
경영학전공,MGT4101-01,경영전략시뮬레이션,박종훈,3,[화목],15:00~16:15,MA206,"['2', '4']",[],,7.1400000000000015,11.55
경영학전공,MGT4102-01,경영전략,박종훈,3,[화목],12:00~13:15,MA206,"['2', '4']",[],,0.4800000000000004,13.7
경영학전공,MGT4102-02,경영전략,김양민,3,[월수],16:30~17:45,PA101,"['2', '4']",[],0.9501555555555556,1.4,12.266666666666667
경영학전공,MGT4102-03,경영전략,서정일,3,[화목],13:30~14:45,MA206,"['2', '4']",[],1.6177396969696969,0.6313263157894718,12.016105263157892
경영학전공,MGT4604-01,국제경영전략,김창수,3,[화목],15:00~16:15,MA208,"['2', '4']",[],2.10486859375,0.725455555555556,10.148388888888887
경영학전공,MGT4103-01,조직구조와전략,김양민,3,[월수],12:00~13:15,PA203,"['2', '4']",[],,1.3104000000000011,13.472000000000005
경영학전공,MGT4106-01,인적자원관리,양동훈,3,[화목],13:30~14:45,PA101,"['2', '4']",[],1.72718,10.092727272727274,11.836363636363638
경영학전공,MGT4106-02,인적자원관리,최장호,3,[화목],15:00~16:15,MA204,"['2', '4']",[],1.761592318840579,0.6075923076923101,11.421807692307697
경영학전공,MGT4201-01,의사결정론,조성빈,3,[수금],13:30~14:45,MA201,"['2', '4']",['시크'],1.4161913559322032,6.414044444444445,14.010222222222223
심리학전공,PSY4041-01,판단과의사결정,나진경,3,[월수],16:30~17:45,D406,"['2', '4']",[],,10.2,8.8
경영학전공,MGT4203-01,경영과학,민재형,3,[화목],10:30~11:45,PA203,"['2', '4']","['꼰대', '카리스마']",2.1269930303030304,0.1781923076923093,11.556346153846155
경영학전공,MGT4203-02,경영과학,김범수,3,[화목],16:30~17:45,MA206,"['2', '4']",[],2.168294492753624,1.5864666666666658,10.829
경영학전공,MGT4204-01,시뮬레이션,민재형,3,[화목],13:30~14:45,PA203,"['2', '4']","['꼰대', '카리스마']",1.2776399999999999,0.4103999999999999,10.857000000000001
경영학전공,MGT4207-01,응용경영통계,이윤동,3,[수금],13:30~14:45,MA106,"['2', '4']","['귀요미', '열정러']",1.867825555555556,15.866166666666668,14.344166666666668
경영학전공,MGT4221-01,경영과정보기술,이강덕,3,[월수],16:30~17:45,MA406,"['2', '4']",[],,0.52,9.3
경영학전공,MGT4222-01,모바일통신경영,이재범,3,[화목],16:30~17:45,MA202,"['2', '4']",[],,,
경영학전공,MGT4241-01,기술경영,김미리,3,[화목],09:00~10:15,MA102,"['2', '4']",['시크'],1.897522058823529,10.355155555555552,12.345777777777775
화공생명공학전공,CBEG005-01,화공산업과기술경영-기업가정신,우태우,2,[목],16:30~18:15,R404,['4'],[],,21.21,8.4
경영학전공,MGT4243-01,경영품질의이해,김종훈,3,[월수],10:30~11:45,MA106,"['2', '4']",[],,9.617066666666668,7.072000000000003
경영학전공,MGT4247-01,공급체인관리와e-business,김민균,3,[월수],16:30~17:45,MA206,"['2', '4']",[],4.6938647826086966,3.713533333333334,5.421
경영학전공,MGT4248-01,비즈니스프로세스관리,이준겸,3,[화목],10:30~11:45,MA202,"['2', '4']",['귀요미'],,6.5233333333333325,11.5
경영학전공,MGT4301-01,투자론,홍광헌,3,[수금],15:00~16:15,MA202,"['2', '4']","['꼰대', '월급루팡']",2.0127487804878053,10.832457142857137,13.967999999999995
경영학전공,MGT4301-02,투자론,김도성,3,[월수],16:30~17:45,MA102,"['2', '4']","['시크', '엔젤']",2.5785227160493824,12.078830769230773,14.591076923076926
경영학전공,MGT4308-01,벤처캐피탈과투자분석(캡스톤디자인),안성필,3,[수금],15:00~16:15,MA402,"['2', '4']",[],3.1385714285714292,,
경영학전공,MGT4303-01,파생상품론,이정진,3,[화목],10:30~11:45,PA101,"['2', '4']",['꼰대'],2.4396088888888894,11.07,10.325
경영학전공,MGT4307-01,금융기관론,이상호,3,[화목],09:00~10:15,MA104,"['2', '4']",[],1.8792245901639348,19.44,7.700000000000002
경영학전공,MGT4310-01,가치평가이론과실무,안성필,3,[수금],13:30~14:45,MA402,"['2', '4']",[],2.6636814285714285,2.4033333333333333,11.5
경영학전공,MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,[화목],16:30~17:45,MA402,"['2', '4']",[],4.4143965517241375,19.910000000000004,5.1
경영학전공,MGT4331-01,보험학원론,최정호,3,[월수],10:30~11:45,MA202,"['2', '4']",['꼰대'],1.3795736842105264,15.40527058823529,7.693411764705874
경영학전공,MGT4331-02,보험학원론,최정호,3,[월수],12:00~13:15,MA202,"['2', '4']",['꼰대'],1.3795736842105264,15.40527058823529,7.693411764705874
경영학전공,MGT4401-01,중급회계1,송민섭,3,[월수],12:00~13:15,PA101,"['2', '4']",[],1.5487911111111112,13.516664516129033,3.525580645161292
경영학전공,MGT4401-02,중급회계1,강평경,3,[화목],16:30~17:45,MA104,"['2', '4']",[],,13.823536363636364,8.734954545454547
경영학전공,MGT4402-01,중급회계2,최순재,3,[화목],13:30~14:45,MA202,"['2', '4']","['귀요미', '시크']",,13.230000000000002,6.0
경영학전공,MGT4403-01,고급회계,송민섭,3,[월수],10:30~11:45,PA201,"['2', '4']",[],,3.9,6.6
경영학전공,MGT4404-01,원가회계,황국재,3,[화목],10:30~11:45,MA106,"['2', '4']",[],2.986245794392524,15.799000000000005,8.39045454545455
경영학전공,MGT4502-01,소비자행동론,김희영,3,[금],10:30~13:15,MA208,"['2', '4']",[],,-0.52,7.5
스포츠미디어 연계전공,SPM3014-01,스포츠소비자행동론,정지규,2,[수],15:00~16:50,K406,"['2', '4']",[],,,
경영학전공,MGT4503-01,시장조사론,박경도,3,[월수],12:00~13:15,MA204,"['2', '4']",[],,,
경영학전공,MGT4505-01,브랜드전략론,전성률,3,[화목],15:00~16:15,PA201,"['2', '4']",[],4.196152093023256,0.003733333333334228,10.405333333333337
경영학전공,MGT4507-01,유통전략론,임채운,3,[화목],15:00~16:15,PA203,"['2', '4']",[],3.3565712631578943,0.6055555555555556,10.794444444444444
경영학전공,MGT4510-01,국제마케팅론,이철,3,[월수],10:30~11:45,PA203,"['2', '4']",[],2.8747259574468087,11.670400000000004,2.672000000000001
경영학전공,MGT4513-01,마케팅최신주제및사례연구,하영원,3,[화목],13:30~14:45,PA201,"['3', '4']",[],,15.34,6.6
경영학전공,MGT4515-01,빅데이터마케팅(캡스톤디자인),정재학,3,[월수],16:30~17:45,MA308,"['2', '4']",['꼰대'],,,
경영학전공,MGT4601-01,기업과국제환경,고성은,3,[수금],15:00~16:15,MA206,"['2', '4']",[],,-1.0265666666666668,4.603833333333333
경영학전공,MGT4605-01,무역경영관리,유치연,3,[월],13:30~16:15,MA204,"['2', '4']",['월급루팡'],2.27997661971831,10.395589473684213,11.59531578947369
경영학전공,MGT4701-01,경영영어라이팅,김이권,3,[화목],12:00~13:15,PA201,"['3', '4']",[],1.4964950000000001,3.6362666666666654,4.661333333333333
경영학전공,MGT4712-01,"지식,인성그리고경영",김창수,3,[금],13:30~17:30,PA201,"['2', '4']",[],,3.64,11.1
경영학전공,MGT4717-01,"지식,인성그리고경영(심화)",홍광헌,1,[금],16:30~18:30,PA203,"['2', '4']","['꼰대', '월급루팡']",,18.18,11.55
경영학전공,MGT4713-01,사회적가치창출프랙티컴,이석근,3,[화목],16:30~17:45,MA308,"['2', '4']",[],2.381670909090909,-2.1231272727272725,18.312545454545454
국어국문학전공,KOR2001-01,국어학입문,김한별,3,[화목],15:00~16:15,J107,"['1', '2']","['귀요미', '시크', '열정러', '엔젤']",,15.613513043478255,8.970173913043471
국어국문학전공,KOR2200-01,국문학개설,김현주,3,[화목],13:30~14:45,J118,"['1', '2']",[],,3.2115285714285715,5.401928571428572
국어국문학전공,KOR2201-01,문학이란무엇인가,우찬제,3,[화목],13:30~14:45,J209,"['1', '2']",[],,3.860476190476191,8.883333333333333
국어국문학전공,KOR3004-01,국어형태론,황화상,3,[월수],10:30~11:45,J307,"['2', '4']",[],1.622145652173913,11.001128571428573,10.601357142857145
국어국문학전공,KOR3005-01,국어의미론,이정훈,3,[수금],15:00~16:15,K407,"['2', '4']",[],,11.73,10.45
국어국문학전공,KOR3006-01,국어방언론,김한별,3,[화목],12:00~13:15,J219,"['2', '4']","['귀요미', '시크', '열정러', '엔젤']",,8.4,17.75
국어국문학전공,KOR3010-01,중세국어강독,이지영,3,[월수],12:00~13:15,J313,"['2', '4']",[],,15.81,9.35
국어국문학전공,KOR3201-01,한문I,한새해,3,[수금],13:30~14:45,J307,"['2', '4']",[],,-3.0865666666666667,11.887166666666666
국어국문학전공,KOR3203-01,구술문학론,강지연,3,[수금],15:00~16:15,J219,"['2', '4']",[],,-3.5700000000000003,10.45
국어국문학전공,KOR3209-01,문학주제학,우찬제,3,[화목],15:00~16:15,J219,"['2', '4']",[],1.1206962962962963,3.9237333333333337,7.605333333333332
국어국문학전공,KOR3307-01,고전소설론,조경은,3,[월수],12:00~13:15,J327,"['2', '4']",['꼰대'],,,
국어국문학전공,KOR3312-01,전통연희론,이상란,3,[화목],10:30~11:45,J313,"['2', '4']",[],,4.04,11.55
국어국문학전공,KOR3401-01,현대시텍스트읽기I,오윤정,3,[월수],16:30~17:45,J215,"['2', '4']",[],,-3.183533333333333,12.562333333333335
국어국문학전공,KOR3413-01,영상문학론,이상란,3,[화목],13:30~14:45,J307,"['2', '4']",[],,-1.6783714285714284,15.432428571428574
국어국문학전공,KOR4400-01,현대문학연습,김경수,3,[월수],10:30~11:45,J323,"['3', '4']",[],,3.5700000000000003,12.65
국어국문학전공,KOR4500-01,국어와생활,박진혁,3,[월수],16:30~17:45,J219,"['3', '4']","['꼰대', '시크']",,16.32,7.700000000000001
국어국문학전공,KOR4504-01,문학과문화콘텐츠,박인성,3,[화목],12:00~13:15,J307,"['3', '4']",[],,18.166666666666668,4.511111111111111
국어국문학전공,KORQ981-01,국어교과교육론,주세형,3,[수금],13:30~14:45,J315,"['3', '4']",[],0.9304285714285716,14.79,8.25
화학전공,CHM1001-01,일반화학I,성봉준,3,[화목],10:30~11:45,K307,['1'],[],,15.3,9.35
화학전공,CHM1001-02,일반화학I,이덕환,3,[화목],09:00~10:15,K203,['1'],['시크'],,12.6,5.5
화학전공,CHM1001-03,일반화학I,옥강민,3,[화목],13:30~14:45,K203,['1'],[],1.9678749999999998,10.737166666666667,13.539166666666668
화학전공,CHM1001-04,일반화학I,서원석,3,[월수],10:30~11:45,K203,['1'],[],,11.09201818181818,15.656454545454542
화학전공,CHM1001-05,일반화학I,오한빈,3,[월수],12:00~13:15,K303,['1'],[],,12.54,5.25
화학전공,CHM1001-06,일반화학I,남두현,3,[월수],12:00~13:15,K302,['1'],[],,16.07816153846154,14.211576923076922
화학전공,CHM1001-07,일반화학I,강영수,3,[수금],09:00~10:15,K305,['1'],[],,4.431328571428573,11.376642857142858
화학전공,CHM1001-08,일반화학I,이현수,3,[수금],13:30~14:45,K303,['1'],[],,11.104036363636363,11.419272727272727
화학전공,CHM1051-01,일반화학실험I,조규봉,1,[월],13:30~16:15,R112,['1'],[],1.2145466666666667,13.13,11.55
화학전공,CHM1051-02,일반화학실험I,문봉진,1,[월],13:30~16:15,R114,['1'],[],,9.09,14.7
화학전공,CHM1051-03,일반화학실험I,조규봉,1,[월],16:30~19:15,R112,['1'],[],1.2145466666666667,13.13,11.55
화학전공,CHM1051-04,일반화학실험I,서원석,1,[월],16:30~19:15,R114,['1'],[],,1.04,7.8
화학전공,CHM1051-05,일반화학실험I,조규봉,1,[화],13:30~16:15,R112,['1'],[],1.2145466666666667,13.13,11.55
화학전공,CHM1051-06,일반화학실험I,강영수,1,[화],13:30~16:15,R114,['1'],[],,,
화학전공,CHM1051-07,일반화학실험I,이원구,1,[화],16:30~19:15,R112,['1'],['시크'],0.9213176470588235,6.76,11.1
화학전공,CHM1051-08,일반화학실험I,이덕환,1,[화],16:30~19:15,R114,['1'],['시크'],,14.79,6.050000000000002
화학전공,CHM1051-09,일반화학실험I,이덕형,1,[수],13:30~16:15,R112,['1'],['꼰대'],1.6107,18.883333333333333,5.75
화학전공,CHM1051-10,일반화학실험I,이덕환,1,[수],13:30~16:15,R114,['1'],['시크'],,14.79,6.050000000000002
화학전공,CHM1051-11,일반화학실험I,이원구,1,[목],13:30~16:15,R112,['1'],['시크'],0.9213176470588235,6.76,11.1
화학전공,CHM1051-12,일반화학실험I,성봉준,1,[목],13:30~16:15,R114,['1'],[],,8.16,12.1
화학전공,CHM1051-13,일반화학실험I,옥강민,1,[목],16:30~19:15,R112,['1'],[],1.748621875,18.18,12.6
화학전공,CHM1051-14,일반화학실험I,이덕형,1,[목],16:30~19:15,R114,['1'],['꼰대'],1.6107,18.883333333333333,5.75
