소속,과목코드,과목명,교수명,학점,수업요일,수업시간,강의실,권장학년,교수특징,경쟁점수,꿀점수,배움점수
컴퓨터공학,CSE4011-01,임베디드컴퓨터구조,이혁준,3,월수,16:30~17:45,AS303,34,없음,알수없음,0,0
컴퓨터공학,CSE4060-01,데이터통신개론,최명환,3,화목,15:00~16:15,K401,34,없음,알수없음,1,0
컴퓨터공학,CSE4070-01,운영체제,박성용,3,화목,10:30~11:45,RA308,34,없음,알수없음,0,1
컴퓨터공학,CSE4070-02,운영체제,김영재,3,월수,12:00~13:15,RA204,34,없음,알수없음,1,1
컴퓨터공학,CSE4085-01,자동장치이론,김세준,3,화목,12:00~13:15,AS303,34,없음,알수없음,0,0
컴퓨터공학,CSE4095-01,파일처리,박석,3,월수,10:30~11:45,AS412,34,없음,알수없음,0,0
컴퓨터공학,CSE4152-01,고급소프트웨어실습1,임종석,3,월,15:00~20:50,R914,34,귀염꼰대도도,알수없음,0,0
컴퓨터공학,CSE4152-02,고급소프트웨어실습1,김세준,3,수,15:00~20:50,R914,34,없음,알수없음,0,0
컴퓨터공학,CSE4152-03,고급소프트웨어실습1,장형수,3,목,15:00~20:50,R914,34,꼰대,알수없음,0,0
컴퓨터공학,CSE4152-04,고급소프트웨어실습1,이혁준,3,금,15:00~20:50,R914,34,없음,알수없음,0,0
컴퓨터공학,CSE4177-01,인터넷프로그래밍및응용,낭종호,3,화목,10:30~11:45,RA406B,4,없음,알수없음,0,0
컴퓨터공학,CSE4178-01,기초SOC설계,임종석,3,화목,12:00~13:15,AS311,34,귀염꼰대도도,알수없음,0,0
컴퓨터공학,CSE4181-01,SW경제성분석및창업,박수용,3,화목,09:00~10:15,RA406A,14,없음,알수없음,0,0
컴퓨터공학,CSE4185-01,기초인공지능,오경환,3,수금,13:30~14:45,RA204,34,없음,알수없음,0,0
컴퓨터공학,CSEG311-01,대화형사용자인터페이스개론,김지환,3,수금,15:00~16:15,R903,34,없음,알수없음,1,0
컴퓨터공학,CSEG414-01,병렬분산컴퓨팅,박성용,3,화목,13:30~14:45,R903,4,없음,알수없음,0,0
컴퓨터공학,CSEG601-01,공간데이터관리및응용,정성원,3,월수,16:30~17:45,R903,34,없음,알수없음,0,0
컴퓨터공학,CSEQ982-01,컴퓨터학교과교재연구및지도법,김선호,3,금,16:30~19:00,AS311,24,없음,알수없음,0,0
컴퓨터공학,CSEQ983-01,컴퓨터학교과논리및논술,김선호,3,목,16:30~19:00,J112,24,없음,알수없음,0,0
기계공학,MEE2007-01,공학수학2,김대중,3,화목,10:30~11:45,K401,2,없음,알수없음,0,0
기계공학,MEE2008-01,공학설계개론,이태수,3,화목,12:00~13:15,AS510,1,없음,알수없음,0,0
기계공학,MEE2012-01,유체역학1,허남건,3,월수,10:30~11:45,AS303,2,없음,알수없음,0,0
기계공학,MEE2012-02,유체역학1,강성원,3,수금,15:00~16:15,AS414,2,없음,알수없음,0,0
기계공학,MEE2013-01,동역학,박정열,3,수금,13:30~14:45,AS510,2,없음,알수없음,1,0
기계공학,MEE2014-01,디자인과재료,최범규,3,화목,13:30~14:45,AS301,2,없음,알수없음,0,0
기계공학,MEE2025-01,모형설계제작,신충수,3,월,16:30~22:15,RA110A,2,도도,1.735,0,0
기계공학,MEE2025-02,모형설계제작,김동철,3,수,16:30~22:15,RA110A,2,없음,알수없음,0,1
기계공학,MEE3003-01,진동학,이승엽,3,화목,10:30~11:45,AS510,3,없음,1.529,0,0
기계공학,MEE3005-01,공학수치해석,강성원,3,수금,13:30~14:45,K405,3,없음,알수없음,0,0
기계공학,MEE3005-02,공학수치해석,손기헌,3,월수,10:30~11:45,AS612,3,도도,알수없음,1,0
기계공학,MEE3011-01,부품설계,정현용,3,화목,15:00~16:15,AS412,3,없음,알수없음,0,0
기계공학,MEE3012-01,자동차동력공학,김대중,3,화목,16:30~17:45,K401,3,없음,알수없음,0,0
기계공학,MEE3015-01,설계방법론(캡스톤디자인),신충수,3,월,13:30~16:15,AS510,3,도도,알수없음,0,0
기계공학,MEE3025-01,기계공학실험1,정시영,3,토,13:00~18:45,AS401,3,없음,알수없음,1,0
기계공학,MEE3025-02,기계공학실험1,강성원,3,토,13:00~18:45,AS407,3,없음,알수없음,0,0
기계공학,MEE3025-04,기계공학실험1,이승엽,3,토,13:00~18:45,AS411,3,없음,알수없음,0,0
기계공학,MEE4001-01,유한요소해석,이형일,3,화목,12:00~13:15,AS301,34,없음,알수없음,0,0
기계공학,MEE4016-01,바이오모방공학개론,이승엽,3,월,13:30~16:15,AS305,34,없음,알수없음,0,0
기계공학,MEE4047-01,기계공학세미나,김동철,1,금,16:30~17:45,AS510,4,없음,알수없음,0,0
기계공학,MEEG005-01,연속체역학,정현용,3,화목,16:30~17:45,R620,34,없음,1.594,0,0
기계공학,MEEG012-01,전산유체역학,허남건,3,월수,09:00~10:15,R620,34,없음,알수없음,0,0
기계공학,MEEG019-01,공정설계의CAE,김낙수,3,수금,13:30~14:45,R620,34,없음,2.386,0,1
기계공학,MEEG032-01,전산열전달,손기헌,3,월,13:30~16:15,AS612,34,도도,알수없음,0,0
미국문화,AMC2031-01,미국학입문,송명선,3,화목,12:00~13:15,J107,14,도도,알수없음,0,0
미국문화,AMC2033-01,미국문화사,부경숙,3,화목,15:00~16:15,J215,14,없음,알수없음,0,1
미국문화,AMC2037-01,미국의아이콘들,노재호,3,화목,10:30~11:45,J315,14,없음,알수없음,0,0
미국문화,AMC3035-01,아메리칸드림,박상기,3,수금,09:00~10:15,J211,24,없음,알수없음,0,0
미국문화,AMC3045-01,시각예술,박상기,3,수금,13:30~14:45,J219,24,없음,알수없음,0,0
미국문화,AMC3080-01,미국의다문화주의,송명선,3,월,13:30~16:15,J215,24,도도,알수없음,0,0
미국문화,AMC4105-01,포스트모더니즘과탈식민주의,박상기,3,수금,15:00~16:15,J219,24,없음,알수없음,0,0
미국문화,AMC4130-01,1960년대의저항문화,노재호,3,화목,13:30~14:45,J315,24,없음,알수없음,1,0
미국문화,AMCG001-01,미국사상연구,노재호,3,월,14:00~17:00,J909,34,없음,알수없음,0,0
중국문화,CHI2001-01,전공기초중국어1,박지영,3,화목,09:00~10:15,J211,12,도도천사,알수없음,0,0
중국문화,CHI2003-01,기초한문,강민호,3,화목,15:00~16:15,K407,12,귀염,알수없음,0,0
중국문화,CHI2007-01,중국문학의세계,이정재,3,화목,13:30~14:45,J217,12,없음,알수없음,0,0
중국문화,CHI3002-01,중국어작문1,박연화,3,월수,12:00~13:15,J217,24,없음,알수없음,1,0
중국문화,CHI3003-01,중국어3,문영희,3,수금,09:00~10:15,J217,24,도도,1.082,0,1
중국문화,CHI3005-01,고급중국어,강병규,3,화목,12:00~13:15,J217,24,없음,알수없음,0,0
중국문화,CHI3006-01,중국시사,표나리,3,월,13:30~16:15,J313,24,없음,알수없음,0,0
중국문화,CHI3013-01,중국의공연예술,이정재,3,화목,10:30~11:45,J311,24,없음,알수없음,0,0
중국문화,CHI3032-01,루쉰과현대,이욱연,3,월수,16:30~17:45,J313,24,없음,알수없음,0,0
중국문화,CHI4002-01,제자백가의이해,강민호,3,월수,10:30~11:45,J313,34,귀염,알수없음,0,0
중국문화,CHI4007-01,중국어통번역,김혜림,3,금,10:30~13:15,J215,34,없음,알수없음,0,0
중국문화,CHI4009-01,중국미디어와도시,홍지순,3,수금,13:30~14:45,J217,34,없음,알수없음,0,0
중국문화,CHI4014-01,글로벌라이제이션과중국,홍지순,3,수금,15:00~16:15,J307,24,없음,알수없음,0,0
심리학,PSY2001-01,일반심리학,문혜진,3,수금,09:00~10:15,D302,14,없음,알수없음,0,0
심리학,PSY2003-01,발달심리학,김근영,3,화목,15:00~16:15,D202,14,귀염,알수없음,0,0
심리학,PSY3001-01,임상심리학,김향숙,3,화목,13:30~14:45,D301,24,없음,알수없음,0,0
심리학,PSY3002-01,상담심리학,신지영,3,화목,12:00~13:15,D502,24,없음,알수없음,0,0
심리학,PSY3009-01,사회심리학,나진경,3,월수,10:30~11:45,DB102,24,천사,알수없음,1,1
심리학,PSY3011-01,청년심리학,김근영,3,수금,15:00~16:15,D209A,24,귀염,알수없음,0,0
심리학,PSY3014-01,학습심리학,이연경,3,금,10:30~13:15,D202,24,도도,알수없음,0,0
심리학,PSY3016-01,동기및정서심리학,조명현,3,수금,15:00~16:15,D301,24,귀염,알수없음,0,0
심리학,PSY3020-01,아동청소년상담과심리치료,장재홍,3,화목,10:30~11:45,D502,34,없음,알수없음,0,0
심리학,PSY3025-01,개인차의심리학,남상희,3,월수,12:00~13:15,D502,24,없음,알수없음,0,0
심리학,PSY4002-01,심리검사및측정,석혜원,3,수금,09:00~10:15,D202,24,없음,알수없음,0,0
심리학,PSY4016-01,조직심리학,장재윤,3,월수,10:30~11:45,DB101,24,없음,알수없음,0,0
심리학,PSY4019-01,독서심리학,이창환,3,화목,10:30~11:45,MA208,24,없음,알수없음,1,0
심리학,PSY4036-01,발달정신병리학,김향숙,3,화목,16:30~17:45,D504,34,없음,알수없음,0,1
심리학,PSY4043-01,계량심리학세미나,석혜원,3,수금,15:00~16:15,D303A,34,없음,알수없음,0,1
전인교육원,CHS2001-01,한국문화와역사,정선용,3,수금,13:30~14:45,K401,12,없음,0.484,0,1
전인교육원,CHS2002-03,현대한국의형성,김혜정,3,월수,10:30~11:45,J102,12,귀염,2.416,0,1
전인교육원,CHS2002-05,현대한국의형성,최희정,3,월,13:30~16:15,K401,12,없음,알수없음,0,0
전인교육원,CHS2003-02,현대동아시아의형성,김성운,3,수금,13:30~14:45,J104,12,없음,알수없음,0,0
전인교육원,CHS2003-03,현대동아시아의형성,윤대영,3,화목,16:30~17:45,J104,12,없음,알수없음,0,0
전인교육원,CHS2004-02,현대서양의형성,박현숙,3,월,13:30~16:15,K402,12,없음,알수없음,0,0
전인교육원,CHS2004-03,현대서양의형성,최성철,3,화목,12:00~13:15,K503,12,귀염,알수없음,0,0
전인교육원,CHU4005-01,인물로본중국사,이기천,3,화목,09:00~10:15,K402,14,없음,알수없음,0,0
전인교육원,CHU4007-01,인물로본서양사,오흥식,3,화목,16:30~17:45,K502,14,없음,알수없음,0,0
전인교육원,CHU4011-01,영화로본역사,허지은,3,수금,09:00~10:15,K402,14,없음,알수없음,0,0
전인교육원,CHU4013-01,문학작품으로읽는한국사,김아네스,3,월수,12:00~13:15,K401,14,없음,알수없음,1,0
전인교육원,CHU4018-01,이주의역사,김종호,3,화목,15:00~16:15,J321,14,없음,알수없음,0,0
전인교육원,COR1003-02,영어글로벌의사소통1,김영옥,3,월수,12:00~13:15,J114,1,천사,4.922,0,0
전인교육원,COR1003-04,영어글로벌의사소통1,채현순,3,월수,12:00~13:15,J112,1,천사,1.436,0,0
전인교육원,COR1003-05,영어글로벌의사소통1,채현순,3,화목,13:30~14:45,J112,1,천사,1.436,0,0
전인교육원,COR1003-06,영어글로벌의사소통1,김영나,3,화목,09:00~10:15,J110,1,없음,1.361,0,1
전인교육원,COR1003-07,영어글로벌의사소통1,김영나,3,화목,10:30~11:45,J110,1,없음,1.361,0,1
전인교육원,COR1003-08,영어글로벌의사소통1,홍진영,3,화목,09:00~10:15,J112,1,꼰대천사,4.051,0,0
전인교육원,COR1003-10,영어글로벌의사소통1,Andrew,3,월수,16:30~17:45,J110,1,귀염,2.175,0,0
전인교육원,COR1003-11,영어글로벌의사소통1,Andrew,3,화목,12:00~13:15,J110,1,귀염,2.175,0,0
전인교육원,COR1003-12,영어글로벌의사소통1,Andrew,3,화목,13:30~14:45,J110,1,귀염,2.175,0,0
전인교육원,COR1003-13,영어글로벌의사소통1,Jones,3,월수,16:30~17:45,J112,1,없음,알수없음,1,0
전인교육원,COR1003-14,영어글로벌의사소통1,Jones,3,화목,12:00~13:15,J112,1,없음,알수없음,1,0
전인교육원,COR1003-16,영어글로벌의사소통1,Barnard,3,화목,10:30~11:45,J114,1,귀염꼰대,1.606,0,1
전인교육원,COR1003-18,영어글로벌의사소통1,Barnard,3,화목,15:00~16:15,J110,1,귀염꼰대,1.606,0,1
전인교육원,COR1003-19,영어글로벌의사소통1,Douglas,3,화목,13:30~14:45,D506,1,귀염천사,1.542,0,1
전인교육원,COR1003-21,영어글로벌의사소통1,Douglas,3,수금,15:00~16:15,D610,1,귀염천사,1.542,0,1
전인교육원,COR1003-22,영어글로벌의사소통1,정지수,3,화목,12:00~13:15,J116,1,없음,1.888,0,0
전인교육원,COR1003-24,영어글로벌의사소통1,박미선,3,화목,16:30~17:45,J110,1,없음,알수없음,0,0
전인교육원,COR1003-26,영어글로벌의사소통1,조혜연,3,수금,13:30~14:45,J110,1,천사,1.337,0,0
전인교육원,COR1003-27,영어글로벌의사소통1,Jones,3,월수,10:30~11:45,J110,1,없음,알수없음,1,0
전인교육원,COR1003-28,영어글로벌의사소통1,Jones,3,월수,12:00~13:15,J110,1,없음,알수없음,1,0
전인교육원,COR1003-29,영어글로벌의사소통1,이현숙,3,화목,10:30~11:45,J116,1,없음,알수없음,0,0
전인교육원,COR1003-30,영어글로벌의사소통1,이현숙,3,화목,12:00~13:15,J321,1,없음,알수없음,0,0
전인교육원,COR1009-01,컴퓨팅사고력,장나은,3,월수,10:30~11:45,GN402,1,꼰대,0.434,0,1
전인교육원,COR1009-02,컴퓨팅사고력,장나은,3,월수,12:00~13:15,GN402,1,꼰대,0.434,0,1
전인교육원,COR1009-05,컴퓨팅사고력,전영표,3,수금,09:00~10:15,MA406,1,귀염천사,알수없음,0,1
전인교육원,COR1009-07,컴퓨팅사고력,권미수,3,수금,15:00~16:15,MA406,1,귀염도도천사,1.301,1,1
전인교육원,COR1009-08,컴퓨팅사고력,나미향,3,화목,09:00~10:15,D104,1,꼰대도도,1.094,0,1
전인교육원,COR1009-09,컴퓨팅사고력,나미향,3,화목,10:30~11:45,D104,1,꼰대도도,1.094,0,1
전인교육원,COR1009-10,컴퓨팅사고력,강은숙,3,화목,12:00~13:15,D105,1,꼰대도도,0.875,0,1
전인교육원,COR1009-11,컴퓨팅사고력,강은숙,3,화목,13:30~14:45,D105,1,꼰대도도,0.875,0,1
전인교육원,COR1009-12,컴퓨팅사고력,권미수,3,화목,15:00~16:15,D104,1,귀염도도천사,1.301,1,1
전인교육원,COR1009-13,컴퓨팅사고력,나미향,3,화목,15:00~16:15,GN402,1,꼰대도도,1.094,0,1
전인교육원,COR1009-14,컴퓨팅사고력,권미수,3,화목,16:30~17:45,MA406,1,귀염도도천사,1.301,1,1
전인교육원,COR1009-15,컴퓨팅사고력,권미수,3,금,10:30~13:15,MA406,1,귀염도도천사,1.301,1,1
전인교육원,COR1009-16,컴퓨팅사고력,전영표,3,월,13:30~16:15,D104,1,귀염천사,알수없음,0,1
전인교육원,COR1009-17,컴퓨팅사고력,박수진,3,수금,13:30~14:45,D105,1,없음,알수없음,0,0
전인교육원,COR1009-18,컴퓨팅사고력,김낙수,3,수금,15:00~16:15,AS510,1,없음,알수없음,0,0
전인교육원,COR1012-01,인문사회글쓰기,이상헌,3,화목,10:30~11:45,J217,1,없음,0.991,0,1
전인교육원,COR1012-02,인문사회글쓰기,박숙자,3,화목,12:00~13:15,J219,1,없음,1.648,0,1
전인교육원,COR1012-03,인문사회글쓰기,이상헌,3,화목,13:30~14:45,J219,1,없음,0.991,0,1
전인교육원,COR1012-04,인문사회글쓰기,박숙자,3,화목,13:30~14:45,J313,1,없음,1.648,0,1
전인교육원,COR1012-05,인문사회글쓰기,심진경,3,월수,10:30~11:45,J315,1,꼰대,1.199,0,1
전인교육원,COR1012-07,인문사회글쓰기,엄미옥,3,월수,16:30~17:45,J325,1,없음,1.735,0,0
전인교육원,COR1012-08,인문사회글쓰기,심진경,3,수금,13:30~14:45,J315,1,꼰대,1.199,0,1
전인교육원,COR1012-09,인문사회글쓰기,박숙자,3,화목,15:00~16:15,J325,1,없음,1.648,0,1
전인교육원,COR1012-10,인문사회글쓰기,이상헌,3,화목,16:30~17:45,J325,1,없음,0.991,0,1
전인교육원,COR1012-11,인문사회글쓰기,심진경,3,월수,16:30~17:45,J315,1,꼰대,1.199,0,1
전인교육원,COR1012-13,인문사회글쓰기,엄미옥,3,월수,12:00~13:15,J215,1,없음,1.735,0,0
전인교육원,COR1012-15,인문사회글쓰기,조원규,3,화목,12:00~13:15,J327,1,귀염도도천사,2.887,1,1
전인교육원,COR1012-16,인문사회글쓰기,조원규,3,화목,15:00~16:15,J313,1,귀염도도천사,2.887,1,1
전인교육원,COR1013-01,자연계글쓰기,김영경,3,월수,10:30~11:45,J325,1,없음,3.631,0,0
전인교육원,COR1013-02,자연계글쓰기,김영경,3,월수,12:00~13:15,J219,1,없음,3.631,0,0
전인교육원,COR1013-04,자연계글쓰기,김태우,3,화목,10:30~11:45,J317,1,없음,알수없음,0,0
전인교육원,COR1013-06,자연계글쓰기,김정현,3,화목,13:30~14:45,J325,1,천사,알수없음,0,0
전인교육원,COR1013-07,자연계글쓰기,권미란,3,화목,15:00~16:15,J211,1,없음,2.543,0,0
전인교육원,COR1013-09,자연계글쓰기,김난희,3,수금,13:30~14:45,J317,1,없음,알수없음,0,0
전인교육원,COR1013-10,자연계글쓰기,김난희,3,수금,15:00~16:15,J315,1,없음,알수없음,0,0
전인교육원,COR1014-02,한국어글쓰기,박진혁,3,월수,10:30~11:45,J317,1,꼰대도도,0.653,0,0
전인교육원,COR1014-03,한국어글쓰기,박진혁,3,월수,12:00~13:15,J319,1,꼰대도도,0.653,0,0
전인교육원,COR1014-04,한국어글쓰기,박진혁,3,화목,10:30~11:45,J319,1,꼰대도도,0.653,0,0
전인교육원,COR1014-05,한국어글쓰기,오경숙,3,화목,10:30~11:45,D303A,1,없음,0.677,0,0
전인교육원,COR1014-08,한국어글쓰기,박진혁,3,화목,15:00~16:15,J319,1,꼰대도도,0.653,0,0
전인교육원,ETS2001-01,현대세계와윤리문제,김종원,3,수금,13:30~14:45,J202,14,귀염,알수없음,0,0
전인교육원,ETS2001-02,현대세계와윤리문제,이임찬,3,수금,15:00~16:15,K405,14,없음,알수없음,0,0
전인교육원,ETS2001-03,현대세계와윤리문제,하유진,3,화목,16:30~17:45,J202,14,없음,2.149,0,1
전인교육원,ETS2002-03,논리와비판적사고,김영건,3,화목,13:30~14:45,K402,14,도도,1.738,1,0
전인교육원,ETS2002-04,논리와비판적사고,오은영,3,월수,12:00~13:15,K402,14,없음,2.314,0,0
전인교육원,ETS2002-05,논리와비판적사고,서상복,3,화목,16:30~17:45,K402,14,꼰대,2.552,0,1
전인교육원,ETS2003-01,철학산책,배성진,3,금,10:30~13:15,K401,1,없음,알수없음,1,0
전인교육원,ETS2004-01,종교와세계문화,박정환,3,월,13:30~16:15,K403,14,없음,알수없음,0,0
전인교육원,ETS2004-02,종교와세계문화,박현준,3,수금,09:00~10:15,K407,14,없음,3.747,0,0
전인교육원,ETS2004-03,종교와세계문화,이윤미,3,화목,16:30~17:45,K407,14,없음,2,0,1
전인교육원,ETS2004-04,종교와세계문화,최용운,3,화목,12:00~13:15,J118,14,도도천사,0.36,0,1
전인교육원,ETU4018-01,행복의추구,강선형,3,화목,09:00~10:15,J104,14,없음,알수없음,0,0
전인교육원,HFS2001-01,철학적인간학,이은영,3,수금,13:30~14:45,K201,2,없음,알수없음,0,0
전인교육원,HFS2001-02,철학적인간학,이은영,3,수금,15:00~16:15,K203,2,없음,알수없음,0,0
전인교육원,HFS2001-03,철학적인간학,김선영,3,화목,13:30~14:45,K407,2,없음,2.629,0,0
전인교육원,HFS2001-04,철학적인간학,김선영,3,월,13:30~16:15,K202,2,없음,2.629,0,0
전인교육원,HFS2002-02,신학적인간학,최현순,3,월수,12:00~13:15,K403,2,꼰대천사,1.591,0,1
전인교육원,HFS2002-03,신학적인간학,최우혁,3,월수,10:30~11:45,K403,2,없음,1.296,0,1
전인교육원,HFS2002-06,신학적인간학,강선남,3,화목,13:30~14:45,J327,2,없음,0.486,0,0
전인교육원,HFS2003-03,그리스도교윤리,박은미,3,월수,16:30~17:45,K212,2,없음,1.822,0,1
전인교육원,HFS2003-04,그리스도교윤리,강영옥,3,화목,12:00~13:15,K402,2,없음,1.887,0,1
전인교육원,HFS2003-05,그리스도교윤리,강영옥,3,화목,15:00~16:15,K404,2,없음,1.887,0,1
전인교육원,HFS2003-06,그리스도교윤리,최현순,3,화목,13:30~14:45,K403,2,꼰대천사,1.361,0,0
전인교육원,HFU4009-01,영성과문화예술,하영유,3,수금,13:30~14:45,D303B,14,없음,1.516,0,0
전인교육원,HFU4023-01,진선미성,최현순,3,월수,16:30~17:45,J202,14,꼰대천사,1.41,0,0
전인교육원,HLU4001-01,영양과다이어트,이유숙,2,화,09:00~10:50,K502,14,없음,1.392,0,0
전인교육원,HLU4004-01,수영,권연택,1,화,16:30~18:20,K309,14,없음,알수없음,0,0
전인교육원,HLU4006-01,요가,허가영,1,금,10:30~12:20,없음,14,없음,1.532,0,0
스포츠미디어,SPM3119-01,파워요가,장영진,1,목,13:30~15:20,없음,14,없음,알수없음,0,0
전인교육원,HLU4102-01,테니스2,전성범,1,월,13:30~15:20,K307,14,없음,알수없음,1,0
전인교육원,HLU4009-01,배드민턴,정수봉,1,목,12:00~13:50,없음,14,없음,알수없음,0,0
전인교육원,HLU4011-01,농구,위성민,1,화,10:30~12:20,없음,14,없음,알수없음,1,0
전인교육원,HLU4014-01,야구,남기정,1,수,10:30~12:20,없음,14,없음,1.023,0,0
전인교육원,HLU4015-01,골프,신은철,1,월,13:30~15:20,없음,14,없음,0.962,0,0
전인교육원,HLU4015-02,골프,신은철,1,화,15:00~16:50,없음,14,없음,0.962,0,0
전인교육원,HSS3002-02,사회봉사,서영아,2,금,10:30~12:20,MA206,14,없음,1.27,1,0
전인교육원,HSS3002-03,사회봉사,김지영,2,금,10:30~13:15,MA202,14,없음,알수없음,0,0
전인교육원,HSS3002-04,사회봉사,김동택,2,금,10:30~13:15,MA402,14,없음,알수없음,0,0
전인교육원,HSS3005-02,수화의이해,안영회,2,금,10:30~12:20,J118,14,없음,알수없음,1,1
전인교육원,HSS3011-01,영어토론세미나,Gregory,3,월수,10:30~11:45,K401,24,귀염천사,알수없음,1,1
전인교육원,HSS3011-02,영어토론세미나,Gregory,3,월수,12:00~13:15,K202,24,귀염천사,알수없음,1,1
전인교육원,HSS3013-01,현대인문세미나,이욱연 외 8명,3,월,13:30~16:15,K203,14,없음,알수없음,0,0
전인교육원,HSS3013-02,현대인문세미나,이욱연 외 8명,3,금,10:30~13:15,K203,14,없음,알수없음,0,0
전인교육원,HSS3016-01,진로탐색입문,김경아,1,화,15:00~16:15,K302,12,도도,1.649,1,1
전인교육원,HSS3017-01,학습매니지먼트,김세영,1,화목,13:30~14:20,K208,14,없음,2.204,0,0
전인교육원,HSS3021-01,인간과지성,김지영 외 1명,2,월,13:30~15:30,J118,14,없음,알수없음,0,0
전인교육원,HSS3024-01,글로벌기업CEO특강,전종호,1,수,15:00~16:15,PA201,23,없음,알수없음,0,0
전인교육원,HSS3025-01,진로탐색심화,김경아,1,목,15:00~16:15,K309,23,도도,1.697,0,0
전인교육원,HSS3026-01,SOFEX100동아시아와예수회교육,김상용 외 1명,3,목,17:00~19:00,D209B,24,없음,알수없음,0,0
전인교육원,KCS1001-01,한국문화의이해와체험,박선민,3,금,10:30~13:15,K303,1,없음,알수없음,0,0
전인교육원,KCS1002-01,한국문화의이해와탐색,김나라,3,금,10:30~13:15,K305,1,없음,알수없음,0,0
전인교육원,KCS1002-02,한국문화의이해와탐색,유혜숙,3,금,10:30~13:15,GA305,1,없음,알수없음,0,0
전인교육원,KCS1002-03,한국문화의이해와탐색,윤혜정,3,금,10:30~13:15,GA401,1,없음,알수없음,0,0
전인교육원,KCS1002-04,한국문화의이해와탐색,장유진,3,금,10:30~13:15,K212,1,없음,알수없음,0,0
전인교육원,LAU4003-01,언어의이해,김태우,3,화목,13:30~14:45,J311,14,없음,알수없음,0,0
전인교육원,LAU4006-01,문학과판타지,이소연,3,화목,15:00~16:15,J108,14,없음,알수없음,0,0
전인교육원,LAU4008-01,다매체시대의고전읽기,조경은,3,화목,13:30~14:45,J207,14,꼰대,알수없음,0,0
전인교육원,LAU4015-01,서양미술의역사와감상,정은진,3,금,10:30~13:15,K202,14,없음,0.897,0,1
전인교육원,LAU4022-01,서양대중음악의이해,정태진,3,월,13:30~16:15,DB101,14,없음,알수없음,0,0
전인교육원,LAU4031-01,영화로보는복식사(복식사와영화의상),노주현,3,월,13:30~16:15,J107,14,없음,알수없음,0,0
전인교육원,LAU4036-01,드로잉-선을통한사고와표현,홍원석,2,월,13:30~16:15,K407,14,없음,알수없음,0,0
전인교육원,LAU4037-01,동양화그리기,장수민,2,금,10:30~13:15,D601,14,없음,알수없음,0,0
전인교육원,LAU4052-01,아시아의미술과문명,강희정,3,화목,16:30~17:45,J307,14,없음,알수없음,0,0
전인교육원,LCS2001-03,독일언어와문화1,장순란,3,화목,13:30~14:45,J321,1,없음,알수없음,0,0
전인교육원,LCS2001-04,독일언어와문화1,조한렬,3,화목,15:00~16:15,J217,1,천사,0.829,0,1
전인교육원,LCS2001-05,독일언어와문화1,이민수,3,금,10:30~13:15,J217,1,없음,알수없음,0,0
전인교육원,LCS2002-01,독일언어와문화2,김연신,3,화목,12:00~13:15,J317,12,없음,알수없음,0,0
전인교육원,LCS2002-02,독일언어와문화2,이민수,3,수금,15:00~16:15,J323,12,없음,알수없음,0,0
전인교육원,LCS2003-03,프랑스언어와문화1,김지현,3,수금,13:30~14:45,J108,1,도도천사,2.462,0,0
전인교육원,LCS2003-04,프랑스언어와문화1,백수린,3,화목,13:30~14:45,J209,1,없음,1.638,0,1
전인교육원,LCS2003-05,프랑스언어와문화1,임애리,3,화목,16:30~17:45,J207,1,없음,1.914,0,1
전인교육원,LCS2004-01,프랑스언어와문화2,김지현,3,월,13:30~16:15,J207,1,도도천사,0.785,0,0
전인교육원,LCS2004-02,프랑스언어와문화2,이충민,3,화목,16:30~17:45,J315,1,없음,알수없음,0,0
전인교육원,LCS2005-03,중국언어와문화1,문영희,3,화목,10:30~11:45,J108,1,도도,2.338,0,0
전인교육원,LCS2005-04,중국언어와문화1,이소영,3,월수,10:30~11:45,J108,1,없음,2.006,0,0
전인교육원,LCS2005-05,중국언어와문화1,박지영,3,화목,12:00~13:15,J204,1,도도천사,2.161,1,1
전인교육원,LCS2007-02,일본언어와문화1,김선희,3,월수,16:30~17:45,J602,14,없음,2.212,0,0
전인교육원,LCS2007-04,일본언어와문화1,김선희,3,화목,09:00~10:15,J217,14,없음,2.212,0,0
전인교육원,LCS2007-05,일본언어와문화1,김학순,3,수금,13:30~14:45,J215,14,없음,알수없음,1,0
전인교육원,LCS2008-01,일본언어와문화2,최은희,3,수금,15:00~16:15,J609,14,없음,1.65,0,0
전인교육원,LCS2008-02,일본언어와문화2,김인혜,3,화목,16:30~17:45,J215,14,없음,0.625,0,0
전인교육원,LCU4015-03,영화를통한영어연습,김재필,3,수금,15:00~16:15,J309,24,꼰대,2.631,0,0
전인교육원,LCU4015-04,영화를통한영어연습,이주영,3,화목,15:00~16:15,J602,24,없음,알수없음,0,0
전인교육원,LCU4017-02,비즈니스영어연습,채현순,3,화목,10:30~11:45,J602,24,천사,1.181,0,0
전인교육원,LCU4017-03,비즈니스영어연습,조혜연,3,수금,15:00~16:15,J112,24,천사,알수없음,0,0
전인교육원,LCU4018-01,연극을통한영어연습,정지수,3,화목,13:30~14:45,K502,14,없음,알수없음,0,0
전인교육원,LCU4103-01,기본영어,김영나,3,월수,10:30~11:45,J116,1,없음,0.494,0,0
전인교육원,LCU4103-02,기본영어,김영나,3,월수,12:00~13:15,J116,1,없음,0.494,0,0
전인교육원,LCU4103-03,기본영어,Jones,3,화목,10:30~11:45,J204,1,없음,알수없음,0,0
